time,foot_right_z_m,foot_left_z_m
1.03,0.0252981596969013,-0.007121201925624114
1.04,0.029173174585409963,-0.012463293903237447
1.05,0.030077689321902235,-0.010845124188645677
1.06,0.03028758835064446,-0.010181224311448857
1.07,0.03113932239823685,-0.009439408403038868
1.08,0.03431188052197164,-0.010225159875964274
1.09,0.02445903496529213,-0.009764258024041041
1.1,0.031124912874036872,-0.007757577912660748
1.11,0.028764054292642234,-0.004762219759535317
1.12,0.02590425399896916,-0.006069654620679092
1.1300000000000001,0.02645223829563976,-0.002298398940089796
1.1400000000000001,0.022685316655420982,-0.0009000289495945651
1.1500000000000001,0.025794207926356578,-0.001249091429304467
1.16,0.022465716524023637,-0.001116399605155352
1.17,0.02480112704340281,-0.004413881704600232
1.18,0.01968737456341096,-0.001501179989739994
1.19,0.01478596919242087,-0.00011014198023113521
1.2,0.021768179207181583,0.002380318891791555
1.21,0.019219524518973873,0.0015673911312843558
1.22,0.015763528645700384,0.0064321636761261606
1.23,0.012059578431447109,0.00828541911704616
1.24,0.008223667935471414,0.006323078650723282
1.25,0.012618064885971033,0.01057826110476342
1.26,0.007826885402224693,0.010913691122154685
1.27,0.0033929430492950596,0.011785197157960597
1.28,0.004617824714232678,0.015645628749460055
1.29,0.003229932714261725,0.013815160069507382
1.3,-0.0015047258423719467,0.01717412991616351
1.31,-0.0020062850653916014,0.01789058462180632
1.32,-0.00018894427363241422,0.022537332257543813
1.33,-0.0032032321546044797,0.021391755837990373
1.34,-0.002503531914449205,0.020025159220282068
1.35,-0.0052314932350320765,0.01823419698577871
1.36,0.001266702669419674,0.023692221532415386
1.37,-0.0037762014507007093,0.026779356167046953
1.3800000000000001,-0.004313382968884342,0.024597212861557173
1.3900000000000001,-0.00933769307612788,0.02725513877274719
1.4000000000000001,-0.010473788281110008,0.025418817642731573
1.41,-0.007821896345133859,0.02530708842964814
1.42,-0.010551334103202132,0.0289785781989184
1.43,-0.007563963220451669,0.029222157742869806
1.44,-0.006982603798456276,0.031079840560220878
1.45,-0.01146710963264726,0.03028469430107835
1.46,-0.011986589856655376,0.028864334331350234
1.47,-0.011304186389037546,0.02854296339174884
1.48,-0.010138217564279003,0.032188147781699906
1.49,-0.007613780671885232,0.02829580082869995
1.5,-0.011655577902068295,0.03156005707743676
1.51,-0.010817960261730781,0.029695314663464218
1.52,-0.007579121671071271,0.026867575097730856
1.53,-0.0031722773000854012,0.022950406144361512
1.54,-0.008237083593431388,0.02744534866370464
1.55,-0.008912273892108922,0.028555357785480337
1.56,-0.0020239732916433246,0.023957397574151624
1.57,-0.0032198457291965073,0.022429950388439066
1.58,-0.0004410513892879953,0.020151072932988266
1.59,-0.0021613144692565183,0.020897542251968645
1.6,0.0010669359220921342,0.019311895667925755
1.61,0.0018002040674718436,0.016446659639054746
1.62,0.0037677129518269674,0.015028149632479504
1.6300000000000001,0.003199953279419737,0.01279693426269134
1.6400000000000001,0.0028287653965075104,0.0156669222725723
1.6500000000000001,0.010883665825362194,0.012637979937603606
1.6600000000000001,0.010218000548370207,0.01036494909541845
1.67,0.011898136379920465,0.01100322033771601
1.68,0.013668788033901402,0.006291287827391382
1.69,0.012252614192243725,0.01022409772147901
1.7,0.01238461985824809,0.007371699565409652
1.71,0.017342162542873442,0.001833527143836119
1.72,0.01919537216402287,-0.0001497168671904356
1.73,0.023575111814719326,0.0016884976606721192
1.74,0.023259850669357728,-0.0012786907115403731
1.75,0.017754964490677014,-0.0028733097321358494
1.76,0.021836971187634474,-0.003599426094459731
1.77,0.022482541214160545,-0.004453263940200437
1.78,0.024786821483567072,-0.007774701073935628
1.79,0.02843354555327042,-0.005628256787362513
1.8,0.026415706402710074,-0.005377965145762336
1.81,0.0275753236516441,-0.00771709362833894
1.82,0.028740669584866662,-0.008266745831384233
1.83,0.02778471647079668,-0.010223702681873184
1.84,0.029425619292951004,-0.01020793998836628
1.85,0.02773040949456959,-0.005810326639294788
1.86,0.02892237056731932,-0.0062399254307454344
1.87,0.029389021713435326,-0.009979168529716665
1.8800000000000001,0.027513493889709067,-0.010069756040684733
1.8900000000000001,0.026672311166853185,-0.010808811254823844
1.9000000000000001,0.026021688506389647,-0.0066550502175045795
1.9100000000000001,0.03477814119506769,-0.008518470799268226
1.92,0.0273428207919578,-0.006047330485822175
1.93,0.026145632376698674,-0.007965674920858395
1.94,0.02762582899925905,-0.00998304351081322
1.95,0.029364110476163986,-0.009172337483625717
1.96,0.025832883855047343,-0.008540142487283523
1.97,0.025306394751301798,-0.00513227992055494
1.98,0.026682986257911205,-0.0067330287748881825
1.99,0.022820808494778258,-0.0035959942530729124
2.0,0.020378195731184046,-0.0015097793841656758
2.0100000000000002,0.020368564102226143,-0.0032677569739776474
2.02,0.020981015803378744,0.00014695031963769356
2.0300000000000002,0.017237259493749296,0.0047873435657154705
2.04,0.015707291663547226,0.004857226804588894
2.05,0.015454895385100979,0.009085421557532183
2.06,0.012956564088302472,0.005653028254932132
2.07,0.011239649295599122,0.00489348154284233
2.08,0.010090469436152877,0.011053149723274222
2.09,0.011858052502856473,0.012819539668391895
2.1,0.006637126605625497,0.016440603504350542
2.11,0.00953351728948036,0.014339481661466952
2.12,0.003642984576914302,0.016995972069342297
2.13,0.003465677506118231,0.01640489218272903
2.14,0.003622144999139195,0.01972907025990876
2.15,0.00023431683289215781,0.021667796498176326
2.16,-0.0020798974993517846,0.020703995121995947
2.17,0.0003980576554262535,0.01623569118784562
2.18,-0.0027758927296839112,0.01875775822697713
2.19,-0.0033707633990492473,0.02461361442946836
2.2,-0.0059985673578732785,0.024907203157190732
2.21,-0.004489136954745338,0.02885383841095619
2.22,-0.00842563229311547,0.030348790685881047
2.23,-0.007516831058973228,0.027229502934464037
2.24,-0.007766099537868476,0.026695774249259223
2.25,-0.007827844595951892,0.028754502792480752
2.2600000000000002,-0.008799069177525022,0.0305671688073534
2.27,-0.00966904930485863,0.031538533643526705
2.2800000000000002,-0.011090030434728006,0.03222331175664219
2.29,-0.009108077290004212,0.030980293073170413
2.3000000000000003,-0.008602806064243967,0.027619775710793944
2.31,-0.009876257776599678,0.03211478701368165
2.32,-0.007356822707709355,0.02923678970479838
2.33,-0.008613742692434402,0.02962517934265171
2.34,-0.008163147476407718,0.030248140696348413
2.35,-0.008796403923184322,0.028520277721907402
2.36,-0.007431320387470329,0.027904607202843625
2.37,-0.00444203932698342,0.023446513855271807
2.38,-0.005507533028883701,0.025292162654489195
2.39,-0.005725094460147397,0.023712293329662917
2.4,-0.002893717022852981,0.021063300459078768
2.41,-0.002625528921833665,0.0235710182218694
2.42,-0.0005036883732241586,0.01921686561423765
2.43,0.002067595720023681,0.01760639332694897
2.44,0.0018201195090691556,0.02213054543681747
2.45,0.004741224091897766,0.013220295895177835
2.46,0.006243693182916397,0.011023930976743698
2.47,0.008030157661038649,0.018864931874755648
2.48,0.006897399220871875,0.013876073375975758
2.49,0.008280775797453229,0.010219640991352962
2.5,0.011360505191289921,0.009578399658644947
2.5100000000000002,0.00935145473063791,0.006673547008139996
2.52,0.012543985033740726,0.005095551508354453
2.5300000000000002,0.016140404153537628,0.008351603955365543
2.54,0.016882999812102634,0.0039805594643849964
2.5500000000000003,0.01912788181872001,0.003085662767802552
2.56,0.020083269276827832,0.0008310175365443373
2.57,0.02132129215191978,-0.0003952381323077952
2.58,0.021795407288957576,-0.0006625486870134339
2.59,0.020565722572876102,-0.003977368554339581
2.6,0.023263116086226224,-0.005175535533156499
2.61,0.025840418263842726,-0.003384847434663058
2.62,0.020887007782939202,-0.0058874069956923935
2.63,0.026242256663990993,-0.00542429342649401
2.64,0.029581609691548848,-0.007422763487071933
2.65,0.02987169615545708,-0.008100620414817248
2.66,0.029097365798402237,-0.00928529409681367
2.67,0.029070139025128998,-0.011498525389066918
2.68,0.024369792788411705,-0.007105424298068325
2.69,0.03328494539551394,-0.010788139584069361
2.7,0.02680413685579901,-0.010113450879635272
2.71,0.02900940577694179,-0.008612986141575017
2.72,0.02760239376167691,-0.009754601038540145
2.73,0.03274581894708672,-0.009117042718645472
2.74,0.028712278895789155,-0.011509722867120315
2.75,0.03050820213237768,-0.009031106406716564
2.7600000000000002,0.03041120715622501,-0.007993775074777556
2.77,0.02904708787394547,-0.009658484113633979
2.7800000000000002,0.02869981266652677,-0.005672648255136591
2.79,0.02715423440116446,-0.009561483182099265
2.8000000000000003,0.026032561798444744,-0.007172506544641542
2.81,0.024981361531861587,-0.004352758079157147
2.82,0.02135558640161687,-0.002954825821382001
2.83,0.02144262093188547,-0.0038850512556342608
2.84,0.022765715192411055,-0.00043645311196283435
2.85,0.017614371297079923,0.005063831594859537
2.86,0.017748384709924733,0.002062557474238355
2.87,0.019824163402563277,-0.0012897544928323719
2.88,0.013520295787668469,0.0030344574984615706
2.89,0.015299372260362468,0.00295151675707158
2.9,0.008417106612846665,0.008983503993595564
2.91,0.011328892788399313,0.007919712882826096
2.92,0.006100314851341625,0.010874013557795971
2.93,0.008801468462898145,0.013397735322600107
2.94,0.002222714102488293,0.013522169357944805
2.95,0.005803626290495136,0.012901383438547258
2.96,0.0061138910044288945,0.01265797462632029
2.97,0.002301230483320589,0.020637169254631944
2.98,0.0016135693719880133,0.0177114376082403
2.99,-0.0015466876788913617,0.01710080962014993
3.0,-0.003242308003390787,0.022925256227889663
3.0100000000000002,-0.005111295799897282,0.02755036935812733
3.02,0.00034861543617995504,0.023234913940290224
3.0300000000000002,-0.008199100098189702,0.02359186246474024
3.04,-0.003681244440065959,0.029725032942915026
3.0500000000000003,-0.007217260918181605,0.025776291798475716
3.06,-0.008254492567508192,0.02959254710401349
3.0700000000000003,-0.006260969384609145,0.029866684819754716
3.08,-0.008108159376852964,0.02862756186534252
3.09,-0.00921856941120711,0.030260530893853322
3.1,-0.009357801963855685,0.02972437058767262
3.11,-0.009293984584126053,0.02908930527893418
3.12,-0.007275704051095917,0.030192225120148013
3.13,-0.009055311658732957,0.031809324434910496
3.14,-0.010364530912389753,0.02871467646538631
3.15,-0.012029693935918403,0.026720326465341407
3.16,-0.011570723917745229,0.026065501749695484
3.17,-0.00988821943580561,0.03008126147712536
3.18,-0.01080883937224976,0.025574793291551254
3.19,-0.00880196495631301,0.02823567493879354
3.2,-0.0038449539576313756,0.026868323931688063
3.21,-0.0051797830226292495,0.025666575819052344
3.22,-0.005470071554554565,0.02538750996382507
3.23,-0.0064997178285659115,0.02175501016434284
3.24,-0.003160578215423311,0.024450136773770035
3.25,6.31749888494377e-05,0.02462947041434471
3.2600000000000002,-0.007954662436706054,0.022576880648714936
3.27,0.003426143267087755,0.020261936367280995
3.2800000000000002,0.0026089781029740335,0.01655684600471167
3.29,0.005123492061967163,0.016753055506912553
3.3000000000000003,0.005858829398366766,0.014846464840165613
3.31,0.007185329378567017,0.012173814535329815
3.3200000000000003,0.006318048633014604,0.010523532453217774
3.33,0.0054096090306028615,0.010477409624090835
3.34,0.013265311712539463,0.008188610721931413
3.35,0.013532413494168866,0.009774591757716238
3.36,0.013609466284665988,0.00993922374665061
3.37,0.015395516262254145,0.007908945590990138
3.38,0.015939479138422672,0.0013937327752149245
3.39,0.015356520906945597,0.0014863948440857885
3.4,0.019477405482565158,-0.001769610846714194
3.41,0.01605434687656867,0.000961354321030591
3.42,0.021350453758390387,0.0006023844153299185
3.43,0.0242588644188913,-0.000845244339093
3.44,0.026897223431756385,-0.006557331527095181
3.45,0.02488199658132983,-0.004909508596757453
3.46,0.028552642821670606,-0.005446046259881725
3.47,0.027233754906600977,-0.0070854219049928365
3.48,0.02886597350146406,-0.009665996704194758
3.49,0.027887843240631385,-0.009831565917985136
3.5,0.024768626813514258,-0.010271382725401436
3.5100000000000002,0.029832192367007935,-0.011298746151368612
3.52,0.031047347120383696,-0.012809465770560814
3.5300000000000002,0.029916576008226115,-0.012615037854338505
3.54,0.03137805933658418,-0.010271532710303935
3.5500000000000003,0.031146430762164373,-0.010370537134356525
3.56,0.03161262293350744,-0.008512993813623625
3.5700000000000003,0.031201016769498893,-0.012806242133830244
3.58,0.028634978792029017,-0.009385996944434722
3.59,0.027925926819752624,-0.011520734921182687
3.6,0.029779027362664145,-0.007108936017986094
3.61,0.022563240515481742,-0.005943170256808085
3.62,0.023772285937606906,-0.005026769436908006
3.63,0.027040226063611717,-0.009571831466815514
3.64,0.021141097710370288,-0.005589906104218994
3.65,0.022234009809266635,-0.0016084684903257072
3.66,0.018903403438488106,-0.003070194528335121
3.67,0.020962501763653246,-0.002692275603700442
3.68,0.016533048248533723,0.000517021042094306
3.69,0.021057354987162484,0.001560757297004668
3.7,0.018124445498666042,0.0032339598603236385
3.71,0.01431295192105643,0.005115034369915643
3.72,0.010837801603320532,0.006478087968780669
3.73,0.011567395469714118,0.0067437564007424445
3.74,0.013721372550836455,0.010412356568956255
3.75,0.008128563595613706,0.008991069574885975
3.7600000000000002,0.0080714205165094,0.012942451502240632
3.77,0.005725626470721767,0.017004687522383145
3.7800000000000002,0.006750267439131728,0.017946843229241314
3.79,0.005542622649873664,0.017002595092898976
3.8000000000000003,0.0023113435584488974,0.016630651893242532
3.81,0.0006062725943408567,0.019604209696072183
3.8200000000000003,-0.0011624587409994247,0.018604599021668163
3.83,0.0018445645020375894,0.019802954854547833
3.84,-0.004617148237293941,0.0199741733971367
3.85,-0.004028587537112463,0.023239098003619653
3.86,-0.0033856635480358907,0.022558658591516585
3.87,-0.006508735858691695,0.02830478735758423
3.88,-0.005127387140178644,0.029447537153883832
3.89,-0.0066758286017622424,0.026101797423177548
3.9,-0.007719891622088759,0.02772400881373841
3.91,-0.007781619493101133,0.026634893669789682
3.92,-0.007771575538248424,0.027196979705357935
3.93,-0.00977039076839625,0.028250141157490426
3.94,-0.00953564109762428,0.026999923937376786
3.95,-0.008545909039100042,0.03328502817695912
3.96,-0.006319916146433307,0.027325511446347175
3.97,-0.005830390186588626,0.02876593641073395
3.98,-0.012368671683645069,0.030585065665116616
3.99,-0.00829817998904259,0.028663778738771864
4.0,-0.008518805950790688,0.028770055084471696
4.01,-0.012397778262772708,0.024948369068293442
4.0200000000000005,-0.01254464684809238,0.030583081967859575
4.03,-0.006687336723816697,0.027866988464099504
4.04,-0.005580549943781677,0.02556821720190299
4.05,-0.008858894791240962,0.02844587572886842
4.0600000000000005,-0.005151874615252437,0.023731942191451274
4.07,-0.0024167609988502642,0.01830552435042586
4.08,-0.00033368056525060895,0.024376661768559755
4.09,0.001052280453449976,0.023200564440508522
4.1,0.0019822469836168425,0.020032082893374457
4.11,0.0007676121116073189,0.01699478178037363
4.12,0.0027514401673704664,0.018129422889817615
4.13,0.005205760387085818,0.012779067983061304
4.14,0.005297486826669427,0.013104595757975561
4.15,0.006137264529691448,0.015462872781514128
4.16,0.006820982704404803,0.011438763911300215
4.17,0.011993179046118385,0.00893530022650603
4.18,0.011079761982496534,0.0050250376384814045
4.19,0.016089745357241798,0.005644730804386793
4.2,0.014914828838877351,0.005716453516674686
4.21,0.016750626710980352,0.003934523658314595
4.22,0.018870721051750833,0.004150278922271176
4.23,0.01915594680234517,0.0016247898805539435
4.24,0.01983436122820899,0.0006467301012690531
4.25,0.023167935714386165,-0.002509966588853418
4.26,0.02179419000409465,-0.001968414691650137
4.2700000000000005,0.025421353865678918,-0.0008443096794459024
4.28,0.02588851198997297,-0.009804681752491272
4.29,0.02424259600276727,-0.004855072897751346
4.3,0.029401571828481805,-0.0076617542844461695
4.3100000000000005,0.026819938725084543,-0.006075650607890588
4.32,0.028116235110161595,-0.007530993898401506
4.33,0.025841099249300066,-0.013331394860693176
4.34,0.03198298857986373,-0.00725903148502752
4.3500000000000005,0.030924422424186568,-0.00930635245915253
4.36,0.028193896849067666,-0.008601770513535556
4.37,0.030342904766254994,-0.012746703321451431
4.38,0.03051908108623413,-0.010159797044982686
4.39,0.03117845571325529,-0.007493039966468084
4.4,0.032383620308198115,-0.011438499828418486
4.41,0.029962419492748086,-0.007657435699639852
4.42,0.02968945509259666,-0.00987562552661977
4.43,0.02667340193074837,-0.0076264361690509055
4.44,0.026178348392044856,-0.008086087336400665
4.45,0.029852197616453545,-0.0061624819546303574
4.46,0.02830389260010052,-0.006721889728558525
4.47,0.02295482900537199,-0.0025991804907304033
4.48,0.025467387689341335,-0.003928047258770602
4.49,0.02118043272943704,-0.0023233620494366807
4.5,0.020803657861249793,-0.004382031564083325
4.51,0.0212391871632565,-0.004298888480627119
4.5200000000000005,0.021207629815844915,-0.00037434502918908897
4.53,0.018873818389669377,0.005526859820407603
4.54,0.016008862949824468,0.004186916583415989
4.55,0.0183298287869168,0.006875942163674444
4.5600000000000005,0.011381868522062142,0.00793322412621884
4.57,0.013552801529802557,0.010441436071227848
4.58,0.01050915785327206,0.011986479909046466
4.59,0.008802841334425326,0.011543605287570521
4.6000000000000005,0.006766860988221416,0.011634098198832828
4.61,0.007778739591360259,0.014055604198806282
4.62,0.005794319927945328,0.019155587202554152
4.63,0.004540688797339661,0.014703509979322658
4.64,0.00023293410009036413,0.019498042570968953
4.65,0.00011175386274401921,0.020322339849750928
4.66,0.0017762784011161837,0.020069807769602287
4.67,-0.003476521786920545,0.02570177200602219
4.68,-0.00028197177875956964,0.022246646504276504
4.69,-0.0030371464181798667,0.026082800334278775
4.7,-0.005531544058445429,0.024450445933458447
4.71,-0.007522640643547223,0.026299302507384662
4.72,-0.005378547096041923,0.022382507492070013
4.73,-0.007999392661295209,0.028203564584949964
4.74,-0.01200246381332362,0.028314980930567783
4.75,-0.006649410848791247,0.03065758199431731
4.76,-0.008011564350975924,0.029341043678932702
4.7700000000000005,-0.008214087510264687,0.02955791594981142
4.78,-0.01025363563473779,0.03173690055974042
4.79,-0.011615194266887438,0.03106936173457484
4.8,-0.010089274508003959,0.03251704672751916
4.8100000000000005,-0.009135767251501968,0.03352268867434284
4.82,-0.010158896642453025,0.025966379074807106
4.83,-0.009901643378963758,0.02847439708188568
4.84,-0.009433347429319746,0.024922451438893635
4.8500000000000005,-0.011431817793318696,0.026850725978163608
4.86,-0.01022574530205222,0.026953645263656748
4.87,-0.00296157158322668,0.026240813481556123
4.88,-0.006546430984070424,0.02401917617301485
4.89,-0.004724383883442885,0.026758591723723416
4.9,-0.009678576953399923,0.024379647857486957
4.91,0.0007374475751389304,0.023196549500046567
4.92,-0.002741070615162563,0.021344814455629812
4.93,-0.0005449388848672307,0.02232774191293733
4.94,0.0027567338839807757,0.01881578842062375
4.95,0.0021728091793673113,0.017806837652659332
4.96,0.003895975088566386,0.015771432441828097
4.97,0.005988064150123468,0.012017175218963443
4.98,0.00897399712368264,0.013908401394588692
4.99,0.010708779130123094,0.011008294833519592
5.0,0.01069954556877877,0.011619358023864105
5.01,0.011993744274205366,0.00860130937276068
5.0200000000000005,0.01522162793479111,0.008261889662422865
5.03,0.01086719161857449,0.0037022655862752893
5.04,0.014839064721514115,0.0033737303074581363
5.05,0.01582476408786099,0.003832951590363708
5.0600000000000005,0.018750439523163496,0.0012735240947230214
5.07,0.020170184815299114,0.0004348992990090857
5.08,0.020897982289383152,0.0003280118570024944
5.09,0.021018959468157086,-0.0009933774225483925
5.1000000000000005,0.024041911133237538,-0.0026821132262219638
5.11,0.02288405508054304,-0.004424070774717276
5.12,0.024375162070420772,-0.006346255989667128
5.13,0.024980236178410442,-0.007092711672905423
5.14,0.030241433084031585,-0.008282371073514608
5.15,0.02818334072811361,-0.007224535555788969
5.16,0.027541703661609976,-0.012619511217164193
5.17,0.027308552704951347,-0.008523306475427218
5.18,0.028039995097006182,-0.010286950159968422
5.19,0.02938810027564235,-0.010795528707043986
5.2,0.030577923255498213,-0.012139685643893578
5.21,0.03173082890743512,-0.011693417275470814
5.22,0.029989520627110553,-0.010267174250228401
5.23,0.030624203837095576,-0.01204234861857872
5.24,0.032336024146314396,-0.0072700971787335355
5.25,0.027618418299585463,-0.008737148537588472
5.26,0.02770889640541734,-0.007777100105005779
5.2700000000000005,0.02894036684852519,-0.010378409153675012
5.28,0.024460666394633956,-0.009746373769665168
5.29,0.02768400714852366,-0.007758433186157196
5.3,0.02542589652111716,-0.007448316945623866
5.3100000000000005,0.02115579248247301,-0.0031809211153438176
5.32,0.02307244372731369,-0.005423612042451259
5.33,0.021501343662850562,-0.0024345818898301626
5.34,0.017147749328845843,0.0015562634865334854
5.3500000000000005,0.021605900353261306,0.0016793339236196156
5.36,0.020029089944625433,0.0015640728872826264
5.37,0.017983521432507785,0.003676181313043285
5.38,0.0134480423962366,0.008597276248723243
5.39,0.01393076975652116,0.0035388039293453404
5.4,0.008481303775986665,0.008226943311476075
5.41,0.011782751048594293,0.011600762428225343
5.42,0.009128691648577715,0.01181353960572354
5.43,0.00677855042786094,0.010491795952887453
5.44,0.006915871060078469,0.011263658149291988
5.45,0.0052970947119362006,0.013811503790290914
5.46,0.002679102864701156,0.017472536187043683
5.47,0.0003361388930124972,0.018082351100699758
5.48,0.00019171435777401468,0.01717473381333922
5.49,-0.005279951212275161,0.020518905743445903
5.5,-0.0015462098387680763,0.022874510982120975
5.51,-0.004240066353611958,0.02440894871610763
5.5200000000000005,-0.0018407634950785286,0.025288567820334833
5.53,-0.005880190346215218,0.02499651700781256
5.54,-0.0035381112534782896,0.02446336737235379
5.55,-0.006131017342859816,0.02596262497921841
5.5600000000000005,-0.005357998050451418,0.026885403915964733
5.57,-0.00883196465789607,0.0272361810412309
5.58,-0.010382639247943125,0.028835294484928355
5.59,-0.009772712781731918,0.029635279206939768
5.6000000000000005,-0.010207818928683905,0.029412224494806617
5.61,-0.012207096666508406,0.028908222028927212
5.62,-0.010042802752778756,0.03139960582198921
5.63,-0.01022286258106584,0.028481572845626833
5.64,-0.010499574615662238,0.030358163166755603
5.65,-0.009289093873406507,0.02921589573219616
5.66,-0.010454057563293522,0.02937508514338494
5.67,-0.007045595674309875,0.028362137693581747
5.68,-0.008973084685154053,0.025702884183525673
5.69,-0.008368498502319622,0.025581384865526552
5.7,-0.008725138848365555,0.026963269096083497
5.71,-0.006433514725769492,0.02256059052070783
5.72,-0.005574049039365115,0.021108270762486184
5.73,-0.005616444754508261,0.027096755483776148
5.74,-0.002763573328569133,0.022420244777064537
5.75,-0.005162815793547748,0.022877444166568648
5.76,-0.0021366494120020996,0.02250058353684355
5.7700000000000005,0.00015909483453277267,0.019607938196583713
5.78,-0.0002562868503823445,0.01945414726834898
5.79,0.004617072151922339,0.01488041804495606
5.8,0.0026364288047396357,0.015223016021782403
5.8100000000000005,0.00801826705293987,0.012847448435802055
5.82,0.004844775879989528,0.01041244115541596
5.83,0.008678290273915827,0.007828101638497035
5.84,0.009881825539131863,0.004894218037090694
5.8500000000000005,0.01057659830375063,0.007389594196457102
5.86,0.016214506013314287,0.0024194271179473685
5.87,0.01587019016965411,0.0004335131894707533
5.88,0.015521990403565649,0.00342198374467467
5.89,0.01711846698927852,0.0022117789940811245
5.9,0.01686428737210216,0.00248331489127415
5.91,0.020186502142708923,-0.0016917035182992368
5.92,0.02041534410812063,0.00027181769119292813
