time,foot_right_z_m,foot_left_z_m
1.47,-0.010876654710627083,0.030814484083233208
1.48,-0.009399533097430303,0.02509671049148159
1.49,-0.008592558238415215,0.02730894550867774
1.5,-0.010174667789444805,0.028805879995042985
1.51,-0.007367746145873832,0.031022549307455072
1.52,-0.006694647113734249,0.029381497485394505
1.53,-0.005245774963649915,0.027671248356696217
1.54,-0.0057018121743673145,0.026147139314577388
1.55,-0.005668954362706951,0.025402847664426517
1.56,-0.006623702744050349,0.025047509580607266
1.57,-0.001458179371932207,0.020960257881719666
1.58,-0.000517756034753494,0.01907380505971984
1.59,0.0006492113906236819,0.022586629634671253
1.6,-0.0026184313325110665,0.01778985845335542
1.61,0.002877350194088502,0.020626284158577493
1.62,0.004430828438857095,0.01905003836574408
1.6300000000000001,0.004019471066252136,0.01537152571306068
1.6400000000000001,0.008113703840685499,0.013753760891517468
1.6500000000000001,0.007792112266628899,0.012399707655094922
1.6600000000000001,0.01013033766533899,0.011476553228241471
1.67,0.01164094725803026,0.006886440608026185
1.68,0.013776027624937412,0.006564023559732276
1.69,0.0111876515058591,0.004543153273662602
1.7,0.015080842819911082,0.007632520985160349
1.71,0.01735615086232142,0.0025761950573919036
1.72,0.019481341581147053,-0.0005644096178693157
1.73,0.016786950523356527,-7.462391857238635e-05
1.74,0.021085207223500955,-0.0017939590409507843
1.75,0.022799428889942016,0.00030223695962118763
1.76,0.025875994167714474,0.000854534653894787
1.77,0.02618446645478425,-0.0021639639210147815
1.78,0.02430737198845754,-0.005887946610500577
1.79,0.023509480789306918,-0.004624199916717565
1.8,0.028802102464818517,-0.005136461650107072
1.81,0.02949840956212447,-0.005461570920037377
1.82,0.0287695558472813,-0.006648372634738137
1.83,0.02778860692797476,-0.008483377580543575
1.84,0.02735899928522001,-0.007866707196568602
1.85,0.03092818365577195,-0.010769592619267973
1.86,0.028078561171673164,-0.010939887134677228
1.87,0.027801577605758576,-0.010045362233051166
1.8800000000000001,0.03360252036826773,-0.010450841694734484
1.8900000000000001,0.02919405938994053,-0.008672652487287713
1.9000000000000001,0.02951495547976338,-0.010773179634516782
1.9100000000000001,0.028442627641326258,-0.010808932564621641
1.92,0.029306662244961916,-0.007680272518505449
1.93,0.02689587801539752,-0.009815515386769731
1.94,0.02755828244782525,-0.006122381265548113
1.95,0.02787904042296165,-0.005403214664592004
1.96,0.026553739228706186,-0.004407821269436175
1.97,0.025028528674525742,-0.006817469066260547
1.98,0.025151280338945096,-0.007898499195214013
1.99,0.022355607246398252,-0.0017439335139762821
2.0,0.022482876483009964,-0.0046550618263079355
2.0100000000000002,0.019445259655456563,-0.004492624628399774
2.02,0.01930083899555762,-0.0019436830573614852
2.0300000000000002,0.01822704589579162,0.0033223991947371155
2.04,0.01868654796826934,0.001984982180295531
2.05,0.01764346210878488,0.004959312187849454
2.06,0.012932996693064127,0.004697071854264689
2.07,0.012412583452507295,0.007605859103239049
2.08,0.008301176876200847,0.009292397355311541
2.09,0.00733876946585498,0.007230652026559424
2.1,0.009175524409070367,0.011172259888754005
2.11,0.005248347455816192,0.014779719449552241
2.12,0.0035706761425860567,0.018192676402324783
2.13,0.001356452340088419,0.016091659112712948
2.14,1.3729778964372691e-05,0.019153324498589898
2.15,0.002464020985192405,0.020477563569362593
2.16,-0.0003287122149355357,0.021156236638606343
2.17,-0.0007382348319291681,0.023818917827767808
2.18,-0.0015303780424102472,0.02168819869356883
2.19,-0.0030551521849202313,0.02856055973071047
2.2,-0.005191308596204893,0.024988514439731737
2.21,-0.0030073297721836915,0.02636820582837192
2.22,-0.00656474739967084,0.028506266340804616
2.23,-0.008287241506036092,0.028749976892898273
2.24,-0.006855107157914224,0.02937615088645391
2.25,-0.0074663228304138055,0.02591113830052032
2.2600000000000002,-0.008310537170321942,0.03118798856227891
2.27,-0.009896588999871805,0.033324717781035906
2.2800000000000002,-0.00919690158321581,0.02757778133838273
2.29,-0.010154933182685323,0.029293313547380195
2.3000000000000003,-0.009483143963651047,0.03061615027213147
2.31,-0.011995246373167165,0.02869951138833998
2.32,-0.006399519541359023,0.028087200772468107
2.33,-0.007343524688927366,0.02877970753677348
2.34,-0.011059952620123456,0.027555971185424688
2.35,-0.011110979357418494,0.029618083568166736
2.36,-0.009016852915940886,0.023057361110387926
2.37,-0.004014106484512432,0.025031828105976907
2.38,-0.00306141667846838,0.025990407341979722
2.39,-0.0028125022766939843,0.023019171313413064
2.4,-0.0023872185152042625,0.021323250103579095
2.41,-0.006517326250380993,0.02437521377377202
2.42,-0.00271833928751349,0.0215220462941633
2.43,-0.0002823733366875645,0.022529690959048467
2.44,0.0033842268770333667,0.01851458125641242
2.45,-0.00062509007529013,0.020195884240733725
2.46,0.0006989643745889357,0.01800962257056782
2.47,0.007059410649385445,0.013469471959973781
2.48,0.00465650733848149,0.013839582467859145
2.49,0.004849166753229733,0.013237621677846246
2.5,0.008735127125848634,0.00864971262478601
2.5100000000000002,0.01162040313445764,0.0061846153205339215
2.52,0.012897355941440784,0.006400327996904115
2.5300000000000002,0.016531857841444893,0.007369712091549308
2.54,0.01652123983827116,0.003217780151186717
2.5500000000000003,0.015651672694642862,0.0025848205650165234
2.56,0.019159290672507757,0.0002312008568779607
2.57,0.021006338122305773,-0.0030461433913501236
2.58,0.021018544368686082,0.0021562143630171446
2.59,0.023958658048966942,-0.0039277388693124
2.6,0.02035794071720203,-0.0037472483940576436
2.61,0.0250120807479647,-0.006462542171053189
2.62,0.024328109379355013,-0.0061595506966379875
2.63,0.03225980032918933,-0.006196068072291083
2.64,0.027533845883591826,-0.0074284096235689755
2.65,0.028752904871916948,-0.008794962825754685
2.66,0.03012512482900225,-0.012425226449542696
2.67,0.02951625385321051,-0.0076582895653520685
2.68,0.02968281116740379,-0.010169338725194247
2.69,0.02878518140594256,-0.011359063579778244
2.7,0.028116762656877247,-0.012991562108218824
2.71,0.029763586595655745,-0.008677795629524615
2.72,0.031619788658202856,-0.010588668287719965
2.73,0.029944732101182623,-0.008949920183314666
2.74,0.029282730330172122,-0.007625381097524952
2.75,0.031046670649657493,-0.011182250807589457
2.7600000000000002,0.028093636229360425,-0.010517942123448448
2.77,0.030986991946785024,-0.00996132231730914
2.7800000000000002,0.0266246044380839,-0.009822939281885441
2.79,0.024663417241327614,-0.00811420676504085
2.8000000000000003,0.027202532052158886,-0.00614911141632017
2.81,0.026596771197248556,-0.007624583025446671
2.82,0.022085340231365765,-0.0002791303579097004
2.83,0.01762039303600255,-0.000452396444856592
2.84,0.02103225478367955,0.000880037271790284
2.85,0.0184104390579451,-0.0006157677944824604
2.86,0.0176464785292662,0.0033278019787783587
2.87,0.018113763721990646,0.004872970957219909
2.88,0.017609285445625154,0.0036054584200509244
2.89,0.01167525699483996,0.004296096079051422
2.9,0.014136452850696845,0.005362950015315648
2.91,0.007304986282005592,0.006778430953506807
2.92,0.008566805960703002,0.007219227550291616
2.93,0.007922110924273262,0.013317912343383337
2.94,0.005414800623226871,0.015950115367560986
2.95,0.005004874891724856,0.014111661909002732
2.96,0.0041305601319186975,0.013351149975303636
2.97,2.5373009497428427e-05,0.01667523204600004
2.98,0.00300136105947429,0.019459647361028547
2.99,0.0010847583338542072,0.017790883247447938
3.0,-0.0004288848291588423,0.02329652234690516
3.0100000000000002,-0.0057866927671721595,0.02264396268242177
3.02,-0.004576301180163403,0.024698192294459142
3.0300000000000002,-0.0004932224418265187,0.02712823755812575
3.04,-0.0025485250390296266,0.023820648460309013
3.0500000000000003,-0.006655919115525956,0.02366326652236541
3.06,-0.005619898698305672,0.026874123421970663
3.0700000000000003,-0.008745421806814025,0.02905785670546039
3.08,-0.009788368431670287,0.02747281505378089
3.09,-0.009983421955163354,0.0323179288458382
3.1,-0.009521048967818073,0.029772912236272812
3.11,-0.010053814637692648,0.036404122317600957
3.12,-0.00976225546761375,0.02894022649965285
3.13,-0.012277459757919556,0.030191213789677915
3.14,-0.009809249352440232,0.02855195411573846
3.15,-0.012355028529139772,0.03173626758658806
3.16,-0.009869440322753362,0.02533070294693244
3.17,-0.01061431372874804,0.031962937998137084
3.18,-0.009430791851747122,0.03156069282090301
3.19,-0.010740142864008503,0.026826417871294733
3.2,-0.007898341063206618,0.024811404235460324
3.21,-0.006621897072363098,0.02395076526982757
3.22,-0.00814175431111008,0.023002946699430774
3.23,-0.008907961903642073,0.02333065628750306
3.24,-0.00562607568798806,0.024739467586093446
3.25,-0.0011067738431390036,0.02107053744937948
3.2600000000000002,-0.003467389034130973,0.024215951295134257
3.27,0.002026572843544322,0.020521620269939013
3.2800000000000002,0.00044916168904356657,0.017103629919815497
3.29,0.0045936883924284485,0.017713042057177948
3.3000000000000003,0.005863459559695126,0.013016180421967614
3.31,0.004294054669410971,0.01153965208279014
3.3200000000000003,0.010910225746131541,0.010973493659170932
3.33,0.01079766522887204,0.012169973053908493
3.34,0.00804293228483177,0.007857503049082339
3.35,0.010533084656995468,0.005791862920933974
3.36,0.011650280663740898,0.006790531593019021
3.37,0.0163488128629451,0.005961473445333296
3.38,0.01672756858368958,0.0020058251391767545
3.39,0.019537789297152417,0.0030539352504716077
3.4,0.014465033481335772,0.0009706898332571151
3.41,0.02151559936275526,-0.002506755338853364
3.42,0.01966376831294697,-0.004320767936891452
3.43,0.021819952742754212,-0.004155011550369608
3.44,0.022847748760414986,-0.005067740163214611
3.45,0.02515206558544785,-0.0046797812958544885
3.46,0.02721229449504906,-0.011369696611108437
3.47,0.02568491256311058,-0.006839430061742164
3.48,0.028373930719046817,-0.005309542861403799
3.49,0.031878913911486506,-0.014064226355053003
3.5,0.03013596588589482,-0.00937529339878045
3.5100000000000002,0.02935033298700799,-0.008476402797268589
3.52,0.030873586341541352,-0.013568281471965446
3.5300000000000002,0.029563652106653293,-0.008051917434981725
3.54,0.03307263582418519,-0.007002914303493226
3.5500000000000003,0.030106788794541435,-0.012282796353651157
3.56,0.03007319046798645,-0.009224435524059707
3.5700000000000003,0.02999660926251208,-0.01249868431786985
3.58,0.02803515338155856,-0.01155604363495618
3.59,0.023381551085981805,-0.010653794081715422
3.6,0.030329240894652415,-0.005575389173644743
3.61,0.02844660310792733,-0.004752639126497114
3.62,0.0237319685172599,-0.008965811555363431
3.63,0.026413188050955116,-0.007310404108904369
3.64,0.02532675352215184,-0.007724125219240044
3.65,0.021798078190095,-0.0031841658870635997
3.66,0.021440998640660125,-0.0022389918575717615
3.67,0.022531111961445867,-0.002473017222851221
3.68,0.01954321143489411,0.0026982730149447643
3.69,0.015604050992158645,0.0032894699845120294
3.7,0.013430990458765278,0.002592519678833276
3.71,0.014842707962862831,0.006335109115787921
3.72,0.014552595597884818,0.002706281542045601
3.73,0.013907314717445211,0.008829881750196944
3.74,0.012127479764100495,0.009250509033088014
3.75,0.01270084555947338,0.008572731842994424
3.7600000000000002,0.009961208734515729,0.007437470499803416
3.77,0.009754260359610165,0.012734684202758986
3.7800000000000002,0.006757474285219457,0.012598356630697399
3.79,0.0029848812987391267,0.017032656869962005
3.8000000000000003,-0.0003130270990484591,0.015302786106900682
3.81,0.00010200319259405337,0.019813570525874662
3.8200000000000003,0.003156632304926292,0.01455763599062608
3.83,-0.004436027710865544,0.021674658621877334
3.84,-0.002433118211488562,0.021465331423886045
3.85,-0.0049901802606694265,0.0269119885360609
3.86,-0.0033280354029223704,0.024941644965481305
3.87,-0.010933571402475624,0.02035043533607475
3.88,-0.007492035204322577,0.026332370719960384
3.89,-0.009860634805580684,0.028893612033850373
3.9,-0.010751622635154535,0.025535344984364806
3.91,-0.005538933553474703,0.02883276472329268
3.92,-0.0075106453654649585,0.02919242727024695
3.93,-0.008631551504014793,0.026090061100778557
3.94,-0.007760642647031097,0.028395717609364112
3.95,-0.010222262313169118,0.028609907185455957
3.96,-0.008618336089598248,0.0272199845963156
3.97,-0.0119852629405992,0.028149408981607137
3.98,-0.00875995019853578,0.02661278808832114
3.99,-0.007281702902928015,0.03154509520659403
4.0,-0.006001340535967884,0.030752690657515402
4.01,-0.008797517357695564,0.029848884812468137
4.0200000000000005,-0.008267542510856164,0.028810971461690354
4.03,-0.005004642783143392,0.024737116746143303
4.04,-0.007942961545257251,0.023882698857406674
4.05,-0.006835610787972636,0.027554789948802696
4.0600000000000005,-0.006515367831364631,0.024630709927104096
4.07,-0.0009871162745294683,0.0196623481652069
4.08,-0.00309490273897022,0.02105898723771805
4.09,-0.00021406436574585778,0.021129993935541023
4.1,0.0024104041045793305,0.01957441304865183
4.11,0.003342896085483091,0.017792766332010844
4.12,0.006342825604871317,0.016123215659199983
4.13,0.007228654115560249,0.01506231291635488
4.14,0.007933438766471766,0.013341066874620371
4.15,0.007459789514579177,0.010561408736992734
4.16,0.007744339623967545,0.010296618824381733
4.17,0.013998585842134915,0.005337779515846351
4.18,0.01312863183891326,0.008924829518362898
4.19,0.017194022986297807,0.008436326187310715
4.2,0.012261101623691428,0.0024549235361723486
4.21,0.016236688589260445,0.0019142007841412133
4.22,0.01812995952141176,0.004523718682861432
4.23,0.019499555013542003,0.0007552389732354565
4.24,0.020947137870743253,-0.003529308253982826
4.25,0.023578172632252505,-0.00204132042770854
4.26,0.02554897862183876,0.0013092524761520999
4.2700000000000005,0.021302097457676434,-0.0025629313893262146
4.28,0.026346790500593242,-0.007033074764901436
4.29,0.02495446979682942,-0.007917177703445664
4.3,0.029939384874041606,-0.005658121130187455
4.3100000000000005,0.02828337169797086,-0.00799742977571488
4.32,0.030233072068265764,-0.009849610640922477
4.33,0.029779305909942957,-0.007811867299216986
4.34,0.033793188842710944,-0.011108335661658263
4.3500000000000005,0.030372424893519556,-0.006414160286737073
4.36,0.029538507373872154,-0.008188925326111537
4.37,0.0282581356917555,-0.010051284713146005
4.38,0.029564825604160825,-0.007257115442818636
4.39,0.03017892337204571,-0.009790873468485856
4.4,0.02949475371629151,-0.008784776004139128
4.41,0.027963676067603783,-0.005916665766038602
4.42,0.030402428233842947,-0.007970116141450762
4.43,0.02478238889630151,-0.006638130212606921
4.44,0.029236847731153842,-0.007919655098067366
4.45,0.02469046602573971,-0.007185341587039824
4.46,0.024554868744089416,-0.005982266119844096
4.47,0.026961250121517618,-0.005675557472976677
4.48,0.023594857154521042,-0.0032498180502167706
4.49,0.02474192164988606,-0.002701579498505839
4.5,0.02655418491735762,-0.0023308243031281697
4.51,0.023955262985770782,-0.0011561091694784564
4.5200000000000005,0.020609354124606474,0.0013846199556497368
4.53,0.015544752869858323,-0.0009394763535998368
4.54,0.018641859876074876,0.004200209775764476
4.55,0.013090689283053954,0.0059103236998816824
4.5600000000000005,0.010962405134778919,0.007197411661802721
4.57,0.011862370914875698,0.008628178674648776
4.58,0.010196945525734661,0.012711551037069276
4.59,0.009298117854428535,0.011136716676387706
4.6000000000000005,0.0017777736038844354,0.01034298821642664
4.61,0.004506912704697887,0.010075499052631238
4.62,0.0063112512383089875,0.01117428232051133
4.63,0.0037227579273379032,0.017079807257556832
4.64,0.003313605611406984,0.021653784825823974
4.65,0.0032227738467856763,0.02057671422450087
4.66,-0.0034006880530069758,0.024305856136273094
4.67,-0.001913636072941884,0.024719895750142915
4.68,-0.005276849740287715,0.02568001462587736
4.69,-0.0055436549046361085,0.024202061639485444
4.7,-0.005219750819559385,0.023180003522231523
4.71,-0.008325815233763087,0.02555903407596383
4.72,-0.008144399857299704,0.02915123256989413
4.73,-0.007441479588998505,0.028494694302479712
4.74,-0.005331938658571522,0.03082669864029192
4.75,-0.008789080158978982,0.02913253366037333
4.76,-0.009122527054523008,0.02792470714695818
4.7700000000000005,-0.010090671448419814,0.02779778932366864
4.78,-0.009230118129921621,0.028216698591436672
4.79,-0.008918347060009617,0.02869525829960626
4.8,-0.005594496161701294,0.028528095383623067
4.8100000000000005,-0.011124948554279047,0.029615594019473095
4.82,-0.012179650083825058,0.03695132228146779
4.83,-0.007898997060561345,0.030709024186095838
4.84,-0.008624426646944058,0.02708038510723827
4.8500000000000005,-0.004208483069505459,0.02997301485543128
4.86,-0.0076539542588873926,0.025748148345227206
4.87,-0.008545894901702392,0.02562863946638393
4.88,-0.006395116106579597,0.024704333739424184
4.89,-0.005405503358144773,0.022861546160391547
4.9,-0.0026673406304255623,0.029148535719192358
4.91,-0.0034918914645206836,0.024330891156521622
4.92,-0.0007314640314222072,0.019775000604913582
4.93,0.0018592360484834252,0.02105969406967153
4.94,0.0017103453784299226,0.01780689665910319
4.95,0.0014253299053666986,0.01651995770907937
4.96,0.0017527244948402892,0.01627787501044219
4.97,0.004572471995628944,0.016431345433131878
4.98,0.0059032514789801585,0.014651737361781669
4.99,0.008463368070848647,0.011521908324877579
5.0,0.009193085582314409,0.009613903033698745
5.01,0.009826931547628618,0.008735865485324895
5.0200000000000005,0.014616668245148194,0.00654662643608137
5.03,0.013309082917162414,0.0063780651887535185
5.04,0.015576154790173873,0.005212188382872801
5.05,0.01689080373166601,0.0030991029459022145
5.0600000000000005,0.020293746465209702,-0.0005000205252663739
5.07,0.022179409179029705,-0.0013989563796825374
5.08,0.019478568185846902,-0.00021476368587271732
5.09,0.019843820853415156,-0.0026688232846559692
5.1000000000000005,0.022621287704128867,-0.0025942474838242333
5.11,0.02593094046675755,-0.004335815661199531
5.12,0.023847795775455635,-0.006895493270674593
5.13,0.025896516676235173,-0.003087992773344032
5.14,0.029098970174415435,-0.0071912849469246
5.15,0.029826106646724287,-0.007448037240095943
5.16,0.029624284859005673,-0.009948803304059768
5.17,0.03043455655207611,-0.00981418375898344
5.18,0.02844774491314154,-0.011523313495398431
5.19,0.03116013150777866,-0.010877849629088093
5.2,0.029713882281627864,-0.011544797431562826
5.21,0.032268677891478414,-0.009371395570746037
5.22,0.029116192482879465,-0.007971403228757203
5.23,0.03000737004915622,-0.008852719518971146
5.24,0.027160640052810752,-0.0077044879771452635
5.25,0.030448871328573983,-0.009609256813056001
5.26,0.030167568579615844,-0.009063153704768805
5.2700000000000005,0.030007845000298235,-0.005845023955963055
5.28,0.027875222853347124,-0.007934550406022527
5.29,0.02962258017760143,-0.0017424594252723183
5.3,0.025967037798237055,-0.007915188144071609
5.3100000000000005,0.024990317268115132,-0.0021807886256083727
5.32,0.02484622796602174,-0.003935806798576549
5.33,0.02166403415840115,-0.0037024032815843213
5.34,0.01999745913797638,-0.0020014836341439033
5.3500000000000005,0.02137710476110066,0.002953411985595099
5.36,0.021182838469394345,0.0042736983267768714
5.37,0.01881033477992288,0.0025949970334422636
5.38,0.012705024393125791,0.005457288940934293
5.39,0.01401724345158868,0.005795575199652711
5.4,0.007225531722795175,0.008333309804167419
5.41,0.010372820902686255,0.011716171569484787
5.42,0.012147779257629818,0.011498589774087492
5.43,0.007297903647383691,0.0110551272548229
5.44,0.005435925362358249,0.01371221246195573
5.45,0.004608354144838603,0.013808909060791597
5.46,0.0026509908088582284,0.016216230843999244
5.47,0.00506602279083348,0.020234750372395027
5.48,0.003221473969996169,0.017165289482530578
5.49,-0.0006828232184274521,0.022535935138078583
5.5,-0.005389095715885202,0.022994854312123978
5.51,-0.003326503707345825,0.02292098037169676
5.5200000000000005,-0.006430991555256912,0.024632874348945583
5.53,-0.0030755788729119934,0.02662829354571999
5.54,-0.007703294839733641,0.023721079297932234
5.55,-0.00713846278508197,0.026597373781978097
5.5600000000000005,-0.008657809285907554,0.026274607876472608
5.57,-0.007639746899824075,0.027141717495304175
5.58,-0.012017617346785466,0.027309411949339748
5.59,-0.012716312894701088,0.027102007801683176
5.6000000000000005,-0.006634449587359589,0.028716115814372587
5.61,-0.010844243032927378,0.028339964079580084
5.62,-0.007057208803215254,0.03190086400234789
5.63,-0.009391568488687326,0.030581366081878936
5.64,-0.009340793727623762,0.02675333725806603
5.65,-0.008777980534083546,0.028287172462378645
5.66,-0.008419928892140285,0.028139625890125627
5.67,-0.005589896425354732,0.02861591248641268
5.68,-0.008077943739895826,0.027387305327955757
5.69,-0.008108456178946477,0.028665014104225242
5.7,-0.008962985152209842,0.02681044471374545
5.71,-0.006285115409413965,0.02866240487050982
5.72,-0.005040461664543143,0.02349491238517847
5.73,-0.0037625103910602,0.02734578022560688
5.74,-0.001534399688626807,0.02123477464681269
5.75,-0.0027564680214797375,0.02102262806740639
5.76,0.0015499874863635563,0.020021838795850594
5.7700000000000005,0.0038873091848359276,0.01532022549609181
5.78,0.0015221338761525504,0.017843216988959708
5.79,0.006215785293204067,0.01443740491602856
5.8,-0.00011122214486488074,0.012169718320324712
5.8100000000000005,0.004013146049706238,0.013779584416810632
5.82,0.009733055763577308,0.013057350235764459
5.83,0.008660900921257103,0.01097491908562396
5.84,0.01496156965271185,0.006885600338372759
5.8500000000000005,0.012034016810935981,0.01134962945588289
5.86,0.012771121277370987,0.007439951728599974
5.87,0.015299988411987542,0.0052510370066394686
5.88,0.014286777612964248,0.0025372169906580457
5.89,0.016254507136497696,0.005576715979080771
5.9,0.02187881333332179,-5.730307096571283e-05
5.91,0.01738218484783974,-0.0022760257450195214
